timestamp,sdk,platform,pub_idx,pub_app,pub_tagid,country,shop_idx,campaign_group_idx,campaign_idx,ads_idx,format_idx,ads_width,ads_height,adsize,bid,win,click,ctr
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,170,646,2953,51879,1,320,50,320x50,7,0,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,170,646,2953,52184,1,320,50,320x50,0,6,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,170,646,2953,52184,1,320,50,320x50,6,0,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,170,646,2953,52721,1,320,50,320x50,0,5,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,170,646,2953,52721,1,320,50,320x50,5,0,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,170,648,2954,51524,1,320,50,320x50,0,1,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,170,648,2954,51524,1,320,50,320x50,1,0,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,170,648,2954,53713,1,320,50,320x50,0,1,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,170,648,2954,53713,1,320,50,320x50,1,0,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,231,671,3167,53797,1,320,50,320x50,0,2,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,231,671,3167,53797,1,320,50,320x50,2,0,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,231,671,3168,53502,1,320,50,320x50,1,0,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,231,671,3168,53796,1,320,50,320x50,0,2,0,0.0000
1514732400,app,android,21,0527A725F5F42054B92EB4C5833A27A3,,KOR,231,671,3168,53796,1,320,50,320x50,2,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,82,697,3259,53724,1,320,50,320x50,0,21,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,82,697,3259,53724,1,320,50,320x50,22,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,82,697,3259,53725,1,320,50,320x50,0,22,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,82,697,3259,53725,1,320,50,320x50,22,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3254,53680,1,320,50,320x50,0,3,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3254,53680,1,320,50,320x50,3,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3254,53683,1,320,50,320x50,0,9,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3254,53683,1,320,50,320x50,9,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3254,53686,1,320,50,320x50,0,8,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3254,53686,1,320,50,320x50,10,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3254,53689,1,320,50,320x50,0,4,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3254,53689,1,320,50,320x50,4,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3255,53679,1,320,50,320x50,0,9,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3255,53679,1,320,50,320x50,10,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3255,53682,1,320,50,320x50,0,7,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3255,53682,1,320,50,320x50,8,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3255,53685,1,320,50,320x50,0,6,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3255,53685,1,320,50,320x50,7,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3255,53688,1,320,50,320x50,0,9,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3255,53688,1,320,50,320x50,9,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3256,53678,1,320,50,320x50,0,25,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3256,53678,1,320,50,320x50,25,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3256,53681,1,320,50,320x50,0,27,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3256,53681,1,320,50,320x50,30,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3256,53684,1,320,50,320x50,0,18,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3256,53684,1,320,50,320x50,19,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3256,53687,1,320,50,320x50,0,22,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,95,695,3256,53687,1,320,50,320x50,23,0,4,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,170,648,2954,51524,1,320,50,320x50,0,9,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,170,648,2954,51524,1,320,50,320x50,9,0,1,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,170,648,2954,53712,1,320,50,320x50,0,9,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,170,648,2954,53712,1,320,50,320x50,9,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,170,648,2954,53713,1,320,50,320x50,0,8,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,170,648,2954,53713,1,320,50,320x50,8,0,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,231,671,3167,53503,1,320,50,320x50,0,155,0,0.0000
1514732400,app,android,21,08A6E861A1050466C3CF8511CCFF9918,,KOR,231,671,3167,53503,1,320,50,320x50,164,0,0,0.0000
